Language	Parameter	Cognateset
VaeakauTaumako	to_open_uncover	open.014
Vagahau_Niue	to_open_uncover	open.001
eo_enana	to_plant	plant.003
olelo_Hawaii	to_plant	plant.003
Fakauvea	to_plant	plant.001
Fakafutuna	to_plant	plant.001
Fakatikopia	to_plant	plant.001
Fesau_Futuna	to_plant	plant.004
Gagana_Samoa	to_plant	plant.001
Kapingamarangi	to_plant	plant.003
Lea_Fakatonga	to_plant	plant.001
Leo_Pukapuka	to_plant	plant.001
Leo_Pukapuka	to_plant	plant.003
Leo_Pukapuka	to_plant	plant.001
Nukeria	to_plant	plant.001
Penrhyn	to_plant	plant.003
Proto_Polynesian	to_plant	plant.001
Rapanui	to_plant	plant.002
Reo_Magareva	to_plant	plant.003
Reo_Maori	to_plant	plant.001
Reo_Raivavae	to_plant	plant.003
Reo_Rarotongan	to_plant	plant.003
Reo_Rurutu	to_plant	plant.003
Reo_Tahiti	to_plant	plant.003
Reo_o_te_Tuamotu	to_plant	plant.003
Sikaiana	to_plant	plant.001
TarangapakaAnuta	to_plant	plant.001
VaeakauTaumako	to_plant	plant.001
VaeakauTaumako	to_plant	plant.001
Vagahau_Niue	to_plant	plant.001
eo_enana	to_pound_beat	pound.001
olelo_Hawaii	to_pound_beat	pound.001
Fakauvea	to_pound_beat	pound.001
Fakafutuna	to_pound_beat	pound.007
Fakatikopia	to_pound_beat	pound.001
Fesau_Futuna	to_pound_beat	pound.001
Gagana_Samoa	to_pound_beat	pound.001
Kapingamarangi	to_pound_beat	pound.001
Lea_Fakatonga	to_pound_beat	pound.001
Leo_Pukapuka	to_pound_beat	pound.006
Leo_Pukapuka	to_pound_beat	pound.001
Leo_Tuvalu	to_pound_beat	pound.001
Luangiua	to_pound_beat	pound.001
Nukeria	to_pound_beat	pound.004
Nukeria	to_pound_beat	pound.001
Penrhyn	to_pound_beat	pound.001
Proto_Polynesian	to_pound_beat	pound.001
RennellBellona	to_pound_beat	pound.001
Reo_Magareva	to_pound_beat	pound.001
Reo_Maori	to_pound_beat	pound.001
Reo_Raivavae	to_pound_beat	pound.005
Reo_Rarotongan	to_pound_beat	pound.001
Reo_Rurutu	to_pound_beat	pound.002
Reo_Rurutu	to_pound_beat	pound.001
Reo_Tahiti	to_pound_beat	pound.003
Reo_o_te_Tuamotu	to_pound_beat	pound.001
Sikaiana	to_pound_beat	pound.001
TarangapakaAnuta	to_pound_beat	pound.001
Vagahau_Niue	to_pound_beat	pound.001
eo_enana	to_say	say.008
eo_enana	to_say	say.015
olelo_Hawaii	to_say	say.012
Fakafutuna	to_say	say.002
Fakamae	to_say	say.005
Fakatikopia	to_say	say.005
Fesau_Futuna	to_say	say.003
Gagana_Samoa	to_say	say.007
Kapingamarangi	to_say	say.006
Lea_Fakatonga	to_say	say.001
Leo_Pukapuka	to_say	say.009
Leo_Tuvalu	to_say	say.010
Leo_Tuvalu	to_say	say.003
Luangiua	to_say	say.007
Luangiua	to_say	say.004
Manihiki	to_say	say.011
MeleFila	to_say	say.003
Nukeria	to_say	say.010
Nukeria	to_say	say.005
Proto_Polynesian	to_say	say.007
Rapanui	to_say	say.011
RennellBellona	to_say	say.016
Reo_Magareva	to_say	say.011
Reo_Maori	to_say	say.012
Reo_Raivavae	to_say	say.008
Reo_Rarotongan	to_say	say.014
Reo_Rarotongan	to_say	say.012
Reo_Rarotongan	to_say	say.013
Reo_Rurutu	to_say	say.008
Reo_Tahiti	to_say	say.008
Reo_o_te_Tuamotu	to_say	say.008
Sikaiana	to_say	say.007
TarangapakaAnuta	to_say	say.014
VaeakauTaumako	to_say	say.003
Vagahau_Niue	to_say	say.001
eo_enana	to_scratch	scratch.010
olelo_Hawaii	to_scratch	scratch.009
Fakauvea	to_scratch	scratch.003
Fakafutuna	to_scratch	scratch.002
Fakamae	to_scratch	scratch.002
Fakatikopia	to_scratch	scratch.006
Fesau_Futuna	to_scratch	scratch.003
Gagana_Samoa	to_scratch	scratch.002
Kapingamarangi	to_scratch	scratch.002
Kapingamarangi	to_scratch	scratch.003
Lea_Fakatonga	to_scratch	scratch.002
Leo_Pukapuka	to_scratch	scratch.002
Leo_Tuvalu	to_scratch	scratch.003
Luangiua	to_scratch	scratch.002
Manihiki	to_scratch	scratch.002
MeleFila	to_scratch	scratch.004
Nukeria	to_scratch	scratch.011
Nukeria	to_scratch	scratch.002
Penrhyn	to_scratch	scratch.002
Proto_Polynesian	to_scratch	scratch.004
Rapanui	to_scratch	scratch.008
Rapanui	to_scratch	scratch.002
RennellBellona	to_scratch	scratch.007
Reo_Magareva	to_scratch	scratch.005
Reo_Maori	to_scratch	scratch.002
Reo_Raivavae	to_scratch	scratch.006
Reo_Rarotongan	to_scratch	scratch.002
Reo_Rurutu	to_scratch	scratch.002
Reo_Tahiti	to_scratch	scratch.002
Reo_o_te_Tuamotu	to_scratch	scratch.002
Sikaiana	to_scratch	scratch.002
TarangapakaAnuta	to_scratch	scratch.001
VaeakauTaumako	to_scratch	scratch.006
Vagahau_Niue	to_scratch	scratch.003
Vagahau_Niue	to_scratch	scratch.002
eo_enana	to_see	see.001
olelo_Hawaii	to_see	see.001
Fakauvea	to_see	see.007
Fakafutuna	to_see	see.001
Fakafutuna	to_see	see.008
Fakafutuna	to_see	see.007
Fakamae	to_see	see.001
Fakatikopia	to_see	see.001
Fesau_Futuna	to_see	see.004
Gagana_Samoa	to_see	see.001
Gagana_Samoa	to_see	see.008
Gagana_Samoa	to_see	see.005
Kapingamarangi	to_see	see.008
Lea_Fakatonga	to_see	see.007
Leo_Pukapuka	to_see	see.001
Leo_Tuvalu	to_see	see.002
Leo_Tuvalu	to_see	see.009
Luangiua	to_see	see.001
Manihiki	to_see	see.002
MeleFila	to_see	see.003
Nukeria	to_see	see.001
Proto_Polynesian	to_see	see.001
Rapanui	to_see	see.001
RennellBellona	to_see	see.001
RennellBellona	to_see	see.008
Reo_Magareva	to_see	see.006
Reo_Maori	to_see	see.001
Reo_Raivavae	to_see	see.001
Reo_Rarotongan	to_see	see.001
Reo_Rurutu	to_see	see.006
Reo_Tahiti	to_see	see.001
Reo_o_te_Tuamotu	to_see	see.001
Sikaiana	to_see	see.001
TarangapakaAnuta	to_see	see.008
VaeakauTaumako	to_see	see.001
Vagahau_Niue	to_see	see.008
eo_enana	to_sew	sew.008
olelo_Hawaii	to_sew	sew.003
Fakauvea	to_sew	sew.008
Fakafutuna	to_sew	sew.008
Fakamae	to_sew	sew.008
Fakatikopia	to_sew	sew.008
Fesau_Futuna	to_sew	sew.007
Fesau_Futuna	to_sew	sew.008
Gagana_Samoa	to_sew	sew.004
Kapingamarangi	to_sew	sew.008
Lea_Fakatonga	to_sew	sew.008
Leo_Pukapuka	to_sew	sew.008
Luangiua	to_sew	sew.008
Manihiki	to_sew	sew.001
Manihiki	to_sew	sew.008
MeleFila	to_sew	sew.008
Nukeria	to_sew	sew.008
Penrhyn	to_sew	sew.008
Proto_Polynesian	to_sew	sew.007
Proto_Polynesian	to_sew	sew.008
Rapanui	to_sew	sew.008
RennellBellona	to_sew	sew.008
Reo_Magareva	to_sew	sew.008
Reo_Maori	to_sew	sew.008
Reo_Raivavae	to_sew	sew.009
Reo_Rarotongan	to_sew	sew.008
Reo_Rurutu	to_sew	sew.002
Reo_Rurutu	to_sew	sew.009
Reo_Rurutu	to_sew	sew.005
Reo_Tahiti	to_sew	sew.002
Reo_Tahiti	to_sew	sew.009
Reo_o_te_Tuamotu	to_sew	sew.008
Sikaiana	to_sew	sew.008
TarangapakaAnuta	to_sew	sew.005
VaeakauTaumako	to_sew	sew.006
Vagahau_Niue	to_sew	sew.008
eo_enana	to_shoot	shoot.005
eo_enana	to_shoot	shoot.001
olelo_Hawaii	to_shoot	shoot.004
Fakauvea	to_shoot	shoot.004
Fakafutuna	to_shoot	shoot.006
Fakatikopia	to_shoot	shoot.004
Fesau_Futuna	to_shoot	shoot.004
Gagana_Samoa	to_shoot	shoot.004
Lea_Fakatonga	to_shoot	shoot.004
Leo_Pukapuka	to_shoot	shoot.002
Leo_Tuvalu	to_shoot	shoot.004
Luangiua	to_shoot	shoot.005
Manihiki	to_shoot	shoot.004
Manihiki	to_shoot	shoot.005
Nukeria	to_shoot	shoot.004
Penrhyn	to_shoot	shoot.004
RennellBellona	to_shoot	shoot.004
Reo_Maori	to_shoot	shoot.004
Reo_Raivavae	to_shoot	shoot.003
Reo_Rarotongan	to_shoot	shoot.004
Reo_Rurutu	to_shoot	shoot.003
Reo_Tahiti	to_shoot	shoot.003
Reo_o_te_Tuamotu	to_shoot	shoot.004
VaeakauTaumako	to_shoot	shoot.004
Vagahau_Niue	to_shoot	shoot.004
eo_enana	to_sit	sit.003
olelo_Hawaii	to_sit	sit.003
Fakauvea	to_sit	sit.003
Fakafutuna	to_sit	sit.003
Fakamae	to_sit	sit.003
Fakatikopia	to_sit	sit.003
Fesau_Futuna	to_sit	sit.001
Fesau_Futuna	to_sit	sit.003
Gagana_Samoa	to_sit	sit.003
Kapingamarangi	to_sit	sit.003
Lea_Fakatonga	to_sit	sit.003
Lea_Fakatonga	to_sit	sit.001
Leo_Pukapuka	to_sit	sit.003
Leo_Tuvalu	to_sit	sit.003
Luangiua	to_sit	sit.003
Manihiki	to_sit	sit.003
MeleFila	to_sit	sit.003
Nukeria	to_sit	sit.003
Penrhyn	to_sit	sit.003
Proto_Polynesian	to_sit	sit.003
Rapanui	to_sit	sit.003
RennellBellona	to_sit	sit.003
Reo_Magareva	to_sit	sit.003
Reo_Maori	to_sit	sit.003
Reo_Raivavae	to_sit	sit.003
Reo_Rarotongan	to_sit	sit.003
Reo_Rurutu	to_sit	sit.002
Reo_Rurutu	to_sit	sit.003
Reo_Tahiti	to_sit	sit.002
Reo_o_te_Tuamotu	to_sit	sit.003
Sikaiana	to_sit	sit.003
TarangapakaAnuta	to_sit	sit.003
VaeakauTaumako	to_sit	sit.003
Vagahau_Niue	to_sit	sit.003
eo_enana	to_sleep	sleep.006
olelo_Hawaii	to_sleep	sleep.006
Fakauvea	to_sleep	sleep.006
Fakafutuna	to_sleep	sleep.006
Fakamae	to_sleep	sleep.006
Fakamae	to_sleep	sleep.002
Fakatikopia	to_sleep	sleep.006
Fesau_Futuna	to_sleep	sleep.006
Gagana_Samoa	to_sleep	sleep.006
Kapingamarangi	to_sleep	sleep.001
Lea_Fakatonga	to_sleep	sleep.006
Leo_Pukapuka	to_sleep	sleep.003
Leo_Pukapuka	to_sleep	sleep.006
Leo_Tuvalu	to_sleep	sleep.006
Luangiua	to_sleep	sleep.006
Manihiki	to_sleep	sleep.006
MeleFila	to_sleep	sleep.006
Nukeria	to_sleep	sleep.006
Penrhyn	to_sleep	sleep.006
Proto_Polynesian	to_sleep	sleep.006
Rapanui	to_sleep	sleep.006
RennellBellona	to_sleep	sleep.006
Reo_Magareva	to_sleep	sleep.006
Reo_Maori	to_sleep	sleep.006
Reo_Raivavae	to_sleep	sleep.004
Reo_Rarotongan	to_sleep	sleep.006
Reo_Rurutu	to_sleep	sleep.006
Reo_Tahiti	to_sleep	sleep.005
Reo_o_te_Tuamotu	to_sleep	sleep.006
Sikaiana	to_sleep	sleep.006
TarangapakaAnuta	to_sleep	sleep.006
VaeakauTaumako	to_sleep	sleep.006
Vagahau_Niue	to_sleep	sleep.006
eo_enana	to_sniff_smell	smell.006
olelo_Hawaii	to_sniff_smell	smell.006
Fakauvea	to_sniff_smell	smell.006
Fakafutuna	to_sniff_smell	smell.006
Fakamae	to_sniff_smell	smell.002
Fakatikopia	to_sniff_smell	smell.006
Fesau_Futuna	to_sniff_smell	smell.005
Fesau_Futuna	to_sniff_smell	smell.006
Gagana_Samoa	to_sniff_smell	smell.006
Kapingamarangi	to_sniff_smell	smell.006
Kapingamarangi	to_sniff_smell	smell.003
Lea_Fakatonga	to_sniff_smell	smell.005
Leo_Pukapuka	to_sniff_smell	smell.006
Leo_Tuvalu	to_sniff_smell	smell.006
Luangiua	to_sniff_smell	smell.006
Manihiki	to_sniff_smell	smell.006
MeleFila	to_sniff_smell	smell.002
Nukeria	to_sniff_smell	smell.001
Penrhyn	to_sniff_smell	smell.006
Rapanui	to_sniff_smell	smell.006
RennellBellona	to_sniff_smell	smell.001
Reo_Magareva	to_sniff_smell	smell.006
Reo_Maori	to_sniff_smell	smell.006
Reo_Raivavae	to_sniff_smell	smell.004
Reo_Rarotongan	to_sniff_smell	smell.006
Reo_Rurutu	to_sniff_smell	smell.004
Reo_Tahiti	to_sniff_smell	smell.004
Reo_Tahiti	to_sniff_smell	smell.006
Reo_o_te_Tuamotu	to_sniff_smell	smell.006
Sikaiana	to_sniff_smell	smell.006
Sikaiana	to_sniff_smell	smell.001
TarangapakaAnuta	to_sniff_smell	smell.005
VaeakauTaumako	to_sniff_smell	smell.005
Vagahau_Niue	to_sniff_smell	smell.006
eo_enana	to_spit	spit.003
olelo_Hawaii	to_spit	spit.003
olelo_Hawaii	to_spit	spit.005
Fakauvea	to_spit	spit.006
Fakauvea	to_spit	spit.006
Fakauvea	to_spit	spit.002
Fakafutuna	to_spit	spit.006
Fakafutuna	to_spit	spit.006
Fakamae	to_spit	spit.006
Fakatikopia	to_spit	spit.006
Fesau_Futuna	to_spit	spit.007
Gagana_Samoa	to_spit	spit.006
Kapingamarangi	to_spit	spit.005
Lea_Fakatonga	to_spit	spit.006
Leo_Pukapuka	to_spit	spit.002
Leo_Pukapuka	to_spit	spit.001
Leo_Tuvalu	to_spit	spit.006
Leo_Tuvalu	to_spit	spit.005
Luangiua	to_spit	spit.007
Manihiki	to_spit	spit.007
Manihiki	to_spit	spit.002
MeleFila	to_spit	spit.009
Nukeria	to_spit	spit.007
Penrhyn	to_spit	spit.003
Proto_Polynesian	to_spit	spit.006
Rapanui	to_spit	spit.006
RennellBellona	to_spit	spit.008
Reo_Magareva	to_spit	spit.006
Reo_Magareva	to_spit	spit.004
Reo_Maori	to_spit	spit.003
Reo_Raivavae	to_spit	spit.003
Reo_Rarotongan	to_spit	spit.002
Reo_Rurutu	to_spit	spit.003
Reo_Tahiti	to_spit	spit.003
Reo_o_te_Tuamotu	to_spit	spit.006
Reo_o_te_Tuamotu	to_spit	spit.003
Sikaiana	to_spit	spit.007
TarangapakaAnuta	to_spit	spit.006
VaeakauTaumako	to_spit	spit.001
VaeakauTaumako	to_spit	spit.005
Vagahau_Niue	to_spit	spit.006
eo_enana	to_split	split.006
olelo_Hawaii	to_split	split.004
Fakauvea	to_split	split.013
Fakafutuna	to_split	split.004
Fakamae	to_split	split.004
Fakatikopia	to_split	split.010
Fesau_Futuna	to_split	split.004
Gagana_Samoa	to_split	split.002
Kapingamarangi	to_split	split.010
Lea_Fakatonga	to_split	split.004
Leo_Pukapuka	to_split	split.004
Leo_Tuvalu	to_split	split.002
Luangiua	to_split	split.004
Manihiki	to_split	split.008
Manihiki	to_split	split.004
MeleFila	to_split	split.004
Nukeria	to_split	split.010
Nukeria	to_split	split.001
Penrhyn	to_split	split.010
Proto_Polynesian	to_split	split.010
Proto_Polynesian	to_split	split.004
Proto_Polynesian	to_split	split.012
Proto_Polynesian	to_split	split.002
Proto_Polynesian	to_split	split.010
Rapanui	to_split	split.010
Rapanui	to_split	split.002
RennellBellona	to_split	split.003
Reo_Magareva	to_split	split.009
Reo_Maori	to_split	split.004
Reo_Raivavae	to_split	split.011
Reo_Rarotongan	to_split	split.010
Reo_Rarotongan	to_split	split.004
Reo_Rarotongan	to_split	split.004
Reo_Rurutu	to_split	split.010
Reo_Rurutu	to_split	split.007
Reo_Rurutu	to_split	split.004
Reo_Tahiti	to_split	split.004
Reo_o_te_Tuamotu	to_split	split.005
Reo_o_te_Tuamotu	to_split	split.004
Sikaiana	to_split	split.010
Sikaiana	to_split	split.004
TarangapakaAnuta	to_split	split.004
VaeakauTaumako	to_split	split.010
Vagahau_Niue	to_split	split.002
eo_enana	to_squeeze	squeeze.008
eo_enana	to_squeeze	squeeze.006
eo_enana	to_squeeze	squeeze.012
olelo_Hawaii	to_squeeze	squeeze.011
Fakauvea	to_squeeze	squeeze.006
Fakafutuna	to_squeeze	squeeze.014
Fakamae	to_squeeze	squeeze.010
Fakatikopia	to_squeeze	squeeze.014
Fesau_Futuna	to_squeeze	squeeze.014
Gagana_Samoa	to_squeeze	squeeze.014
Kapingamarangi	to_squeeze	squeeze.007
Lea_Fakatonga	to_squeeze	squeeze.004
Leo_Pukapuka	to_squeeze	squeeze.014
Leo_Tuvalu	to_squeeze	squeeze.014
Leo_Tuvalu	to_squeeze	squeeze.008
Leo_Tuvalu	to_squeeze	squeeze.004
Luangiua	to_squeeze	squeeze.008
Manihiki	to_squeeze	squeeze.007
Manihiki	to_squeeze	squeeze.008
Manihiki	to_squeeze	squeeze.004
MeleFila	to_squeeze	squeeze.001
Nukeria	to_squeeze	squeeze.004
Penrhyn	to_squeeze	squeeze.008
Proto_Polynesian	to_squeeze	squeeze.007
Proto_Polynesian	to_squeeze	squeeze.014
Rapanui	to_squeeze	squeeze.013
RennellBellona	to_squeeze	squeeze.008
RennellBellona	to_squeeze	squeeze.014
Reo_Magareva	to_squeeze	squeeze.015
Reo_Maori	to_squeeze	squeeze.005
Reo_Raivavae	to_squeeze	squeeze.008
Reo_Rarotongan	to_squeeze	squeeze.008
Reo_Rarotongan	to_squeeze	squeeze.004
Reo_Rurutu	to_squeeze	squeeze.003
Reo_Rurutu	to_squeeze	squeeze.015
Reo_Tahiti	to_squeeze	squeeze.015
Reo_o_te_Tuamotu	to_squeeze	squeeze.002
Sikaiana	to_squeeze	squeeze.014
TarangapakaAnuta	to_squeeze	squeeze.014
TarangapakaAnuta	to_squeeze	squeeze.004
VaeakauTaumako	to_squeeze	squeeze.004
VaeakauTaumako	to_squeeze	squeeze.009
Vagahau_Niue	to_squeeze	squeeze.008
Vagahau_Niue	to_squeeze	squeeze.004
eo_enana	to_stab_pierce	stab.001
olelo_Hawaii	to_stab_pierce	stab.005
Fakauvea	to_stab_pierce	stab.006
Fakauvea	to_stab_pierce	stab.001
Fakafutuna	to_stab_pierce	stab.006
Fakafutuna	to_stab_pierce	stab.001
Fakamae	to_stab_pierce	stab.013
Fakamae	to_stab_pierce	stab.001
Fakatikopia	to_stab_pierce	stab.001
Fesau_Futuna	to_stab_pierce	stab.001
Gagana_Samoa	to_stab_pierce	stab.008
Kapingamarangi	to_stab_pierce	stab.015
Kapingamarangi	to_stab_pierce	stab.001
Lea_Fakatonga	to_stab_pierce	stab.006
Lea_Fakatonga	to_stab_pierce	stab.008
Leo_Pukapuka	to_stab_pierce	stab.011
Leo_Pukapuka	to_stab_pierce	stab.007
Leo_Tuvalu	to_stab_pierce	stab.008
Leo_Tuvalu	to_stab_pierce	stab.012
Luangiua	to_stab_pierce	stab.015
Luangiua	to_stab_pierce	stab.009
Manihiki	to_stab_pierce	stab.014
Manihiki	to_stab_pierce	stab.004
Manihiki	to_stab_pierce	stab.012
MeleFila	to_stab_pierce	stab.001
Nukeria	to_stab_pierce	stab.001
Nukeria	to_stab_pierce	stab.012
Penrhyn	to_stab_pierce	stab.014
Proto_Polynesian	to_stab_pierce	stab.001
Rapanui	to_stab_pierce	stab.001
Rapanui	to_stab_pierce	stab.006
RennellBellona	to_stab_pierce	stab.006
RennellBellona	to_stab_pierce	stab.001
Reo_Magareva	to_stab_pierce	stab.001
Reo_Magareva	to_stab_pierce	stab.003
Reo_Maori	to_stab_pierce	stab.006
Reo_Raivavae	to_stab_pierce	stab.010
Reo_Rarotongan	to_stab_pierce	stab.014
Reo_Rarotongan	to_stab_pierce	stab.012
Reo_Rurutu	to_stab_pierce	stab.014
Reo_Tahiti	to_stab_pierce	stab.014
Reo_o_te_Tuamotu	to_stab_pierce	stab.006
Reo_o_te_Tuamotu	to_stab_pierce	stab.001
Sikaiana	to_stab_pierce	stab.006
Sikaiana	to_stab_pierce	stab.001
TarangapakaAnuta	to_stab_pierce	stab.002
VaeakauTaumako	to_stab_pierce	stab.001
Vagahau_Niue	to_stab_pierce	stab.006
Vagahau_Niue	to_stab_pierce	stab.001
eo_enana	to_stand	stand.002
olelo_Hawaii	to_stand	stand.002
Fakauvea	to_stand	stand.002
Fakafutuna	to_stand	stand.002
Fakamae	to_stand	stand.002
Fakatikopia	to_stand	stand.002
Fesau_Futuna	to_stand	stand.002
Gagana_Samoa	to_stand	stand.002
Kapingamarangi	to_stand	stand.002
Lea_Fakatonga	to_stand	stand.002
Leo_Pukapuka	to_stand	stand.002
Leo_Tuvalu	to_stand	stand.002
Luangiua	to_stand	stand.002
Manihiki	to_stand	stand.002
MeleFila	to_stand	stand.004
Nukeria	to_stand	stand.002
Penrhyn	to_stand	stand.002
Proto_Polynesian	to_stand	stand.002
Rapanui	to_stand	stand.002
RennellBellona	to_stand	stand.002
Reo_Magareva	to_stand	stand.002
Reo_Maori	to_stand	stand.002
Reo_Raivavae	to_stand	stand.003
Reo_Raivavae	to_stand	stand.002
Reo_Rarotongan	to_stand	stand.002
Reo_Rurutu	to_stand	stand.002
Reo_Tahiti	to_stand	stand.001
Reo_o_te_Tuamotu	to_stand	stand.002
Sikaiana	to_stand	stand.002
TarangapakaAnuta	to_stand	stand.002
VaeakauTaumako	to_stand	stand.002
Vagahau_Niue	to_stand	stand.002
eo_enana	to_steal	steal.005
eo_enana	to_steal	steal.007
olelo_Hawaii	to_steal	steal.005
Fakafutuna	to_steal	steal.004
Fakatikopia	to_steal	steal.004
Fesau_Futuna	to_steal	steal.008
Gagana_Samoa	to_steal	steal.003
Gagana_Samoa	to_steal	steal.002
Kapingamarangi	to_steal	steal.004
Lea_Fakatonga	to_steal	steal.004
Leo_Pukapuka	to_steal	steal.004
Leo_Tuvalu	to_steal	steal.004
Luangiua	to_steal	steal.001
Manihiki	to_steal	steal.004
Nukeria	to_steal	steal.005
Penrhyn	to_steal	steal.004
Proto_Polynesian	to_steal	steal.003
Rapanui	to_steal	steal.006
RennellBellona	to_steal	steal.004
Reo_Magareva	to_steal	steal.007
Reo_Maori	to_steal	steal.009
Reo_Raivavae	to_steal	steal.004
Reo_Rarotongan	to_steal	steal.004
Reo_Rurutu	to_steal	steal.004
Reo_Tahiti	to_steal	steal.004
Reo_o_te_Tuamotu	to_steal	steal.004
Sikaiana	to_steal	steal.004
TarangapakaAnuta	to_steal	steal.004
VaeakauTaumako	to_steal	steal.004
Vagahau_Niue	to_steal	steal.004
eo_enana	to_suck	suck.003
olelo_Hawaii	to_suck	suck.003
Fakauvea	to_suck	suck.006
Fakauvea	to_suck	suck.008
Fakafutuna	to_suck	suck.003
Fakafutuna	to_suck	suck.005
Fakamae	to_suck	suck.005
Fakatikopia	to_suck	suck.006
Fakatikopia	to_suck	suck.007
Fesau_Futuna	to_suck	suck.009
Gagana_Samoa	to_suck	suck.001
Kapingamarangi	to_suck	suck.001
Lea_Fakatonga	to_suck	suck.001
Leo_Pukapuka	to_suck	suck.006
Leo_Pukapuka	to_suck	suck.002
Leo_Tuvalu	to_suck	suck.006
Luangiua	to_suck	suck.006
Manihiki	to_suck	suck.003
Manihiki	to_suck	suck.006
Manihiki	to_suck	suck.002
MeleFila	to_suck	suck.003
Nukeria	to_suck	suck.003
Nukeria	to_suck	suck.009
Nukeria	to_suck	suck.001
Penrhyn	to_suck	suck.002
Proto_Polynesian	to_suck	suck.006
Proto_Polynesian	to_suck	suck.001
Rapanui	to_suck	suck.003
RennellBellona	to_suck	suck.006
RennellBellona	to_suck	suck.009
Reo_Magareva	to_suck	suck.006
Reo_Magareva	to_suck	suck.003
Reo_Maori	to_suck	suck.002
Reo_Raivavae	to_suck	suck.002
Reo_Rarotongan	to_suck	suck.004
Reo_Rarotongan	to_suck	suck.006
Reo_Rarotongan	to_suck	suck.002
Reo_Rurutu	to_suck	suck.002
Reo_Tahiti	to_suck	suck.002
Reo_o_te_Tuamotu	to_suck	suck.006
Reo_o_te_Tuamotu	to_suck	suck.008
Reo_o_te_Tuamotu	to_suck	suck.003
Sikaiana	to_suck	suck.006
Sikaiana	to_suck	suck.009
TarangapakaAnuta	to_suck	suck.006
VaeakauTaumako	to_suck	suck.006
Vagahau_Niue	to_suck	suck.006
eo_enana	to_swell	swell.006
eo_enana	to_swell	swell.010
olelo_Hawaii	to_swell	swell.010
Fakauvea	to_swell	swell.001
Fakafutuna	to_swell	swell.001
Fakatikopia	to_swell	swell.001
Fesau_Futuna	to_swell	swell.001
Gagana_Samoa	to_swell	swell.006
Gagana_Samoa	to_swell	swell.001
Kapingamarangi	to_swell	swell.007
Lea_Fakatonga	to_swell	swell.001
Leo_Pukapuka	to_swell	swell.003
Leo_Tuvalu	to_swell	swell.006
Leo_Tuvalu	to_swell	swell.001
Luangiua	to_swell	swell.001
Manihiki	to_swell	swell.009
Manihiki	to_swell	swell.003
Nukeria	to_swell	swell.001
Nukeria	to_swell	swell.003
Penrhyn	to_swell	swell.002
Proto_Polynesian	to_swell	swell.001
Rapanui	to_swell	swell.001
RennellBellona	to_swell	swell.001
Reo_Magareva	to_swell	swell.008
Reo_Maori	to_swell	swell.002
Reo_Raivavae	to_swell	swell.003
Reo_Rarotongan	to_swell	swell.004
Reo_Rarotongan	to_swell	swell.005
Reo_Rarotongan	to_swell	swell.003
Reo_Rurutu	to_swell	swell.011
Reo_Tahiti	to_swell	swell.011
Reo_o_te_Tuamotu	to_swell	swell.011
Sikaiana	to_swell	swell.001
TarangapakaAnuta	to_swell	swell.001
VaeakauTaumako	to_swell	swell.002
Vagahau_Niue	to_swell	swell.001
eo_enana	to_swim	swim.001
olelo_Hawaii	to_swim	swim.001
Fakauvea	to_swim	swim.001
Fakafutuna	to_swim	swim.001
Fakamae	to_swim	swim.001
Fakatikopia	to_swim	swim.001
Fesau_Futuna	to_swim	swim.001
Gagana_Samoa	to_swim	swim.001
Kapingamarangi	to_swim	swim.001
Lea_Fakatonga	to_swim	swim.001
Leo_Pukapuka	to_swim	swim.001
Leo_Tuvalu	to_swim	swim.001
Luangiua	to_swim	swim.001
Manihiki	to_swim	swim.002
Manihiki	to_swim	swim.001
MeleFila	to_swim	swim.001
Nukeria	to_swim	swim.001
Penrhyn	to_swim	swim.001
Proto_Polynesian	to_swim	swim.001
Rapanui	to_swim	swim.001
RennellBellona	to_swim	swim.001
Reo_Magareva	to_swim	swim.001
Reo_Maori	to_swim	swim.001
Reo_Raivavae	to_swim	swim.001
Reo_Rarotongan	to_swim	swim.001
Reo_Rurutu	to_swim	swim.001
Reo_Tahiti	to_swim	swim.001
Reo_o_te_Tuamotu	to_swim	swim.001
Sikaiana	to_swim	swim.001
TarangapakaAnuta	to_swim	swim.001
VaeakauTaumako	to_swim	swim.001
Vagahau_Niue	to_swim	swim.001
eo_enana	to_think	think.011
olelo_Hawaii	to_think	think.011
Fakauvea	to_think	think.001
Fakauvea	to_think	think.013
Fakafutuna	to_think	think.013
Fakafutuna	to_think	think.001
Fakamae	to_think	think.007
Fakatikopia	to_think	think.013
Fesau_Futuna	to_think	think.013
Gagana_Samoa	to_think	think.013
Gagana_Samoa	to_think	think.002
Kapingamarangi	to_think	think.014
Lea_Fakatonga	to_think	think.008
Leo_Pukapuka	to_think	think.011
Leo_Pukapuka	to_think	think.013
Leo_Pukapuka	to_think	think.001
Leo_Tuvalu	to_think	think.005
Leo_Tuvalu	to_think	think.002
Leo_Tuvalu	to_think	think.013
Luangiua	to_think	think.012
Manihiki	to_think	think.011
Manihiki	to_think	think.001
MeleFila	to_think	think.010
Nukeria	to_think	think.013
Penrhyn	to_think	think.011
Proto_Polynesian	to_think	think.011
Rapanui	to_think	think.011
RennellBellona	to_think	think.013
Reo_Magareva	to_think	think.002
Reo_Maori	to_think	think.003
Reo_Raivavae	to_think	think.004
Reo_Rarotongan	to_think	think.001
Reo_Rurutu	to_think	think.011
Reo_Tahiti	to_think	think.011
