Language	Parameter	Cognateset
Greek_Ancient	heavy	heavy.001
Greek_Cappadocian	heavy	heavy.001
Greek_Cypriot	heavy	heavy.001
Greek_Italiot	heavy	heavy.001
Greek_Modern_Std	heavy	heavy.001
Greek_New_Testament	heavy	heavy.001
Greek_Pontic	heavy	heavy.001
Hawrami	heavy	heavy.004
Hindi	heavy	heavy.029
Hittite	heavy	heavy.015
Icelandic	heavy	heavy.003
Italian	heavy	heavy.007
Kalasaala_Niseigram	heavy	heavy.014
Kamviri	heavy	heavy.022
Kashmiri	heavy	heavy.005
Kashubian	heavy	heavy.003
Khotanese	heavy	heavy.001
Khowar	heavy	heavy.011
Khwarazmian	heavy	heavy.001
Kumzari	heavy	heavy.033
Kurdish_C._Jafi	heavy	heavy.004
Kurdish_N._Bahdini	heavy	heavy.001
Kurdish_S._Elami	heavy	heavy.033
Kurdish_S._Qorveh	heavy	heavy.033
Katavari_Eastern	heavy	heavy.014
Ladin	heavy	heavy.007
Lari	heavy	heavy.033
Late_Cornish	heavy	heavy.002
Latgalian	heavy	heavy.001
Latin	heavy	heavy.001
Latvian	heavy	heavy.028
Lithuanian	heavy	heavy.023
Luvian	heavy	heavy.034
Luxembourgish	heavy	heavy.021
Macedonian	heavy	heavy.003
Macedonian_Suho	heavy	heavy.003
Macedonian_Visoka	heavy	heavy.003
Magahi	heavy	heavy.029
Maithili	heavy	heavy.029
Marathi	heavy	heavy.012
Mazanderani	heavy	heavy.033
MeglenoRomanian	heavy	heavy.001
Middle_Breton	heavy	heavy.024
Middle_Cornish	heavy	heavy.002
Middle_Dutch	heavy	heavy.021
Middle_High_German	heavy	heavy.021
Middle_Persian	heavy	heavy.001
Middle_Welsh	heavy	heavy.027
Milanese	heavy	heavy.001
Neapolitan	heavy	heavy.007
Nepali	heavy	heavy.029
Nepali	heavy	heavy.001
Norwegian_Bokmal	heavy	heavy.003
Norwegian_Nynorsk	heavy	heavy.003
Old_Breton	heavy	heavy.027
Old_Catalan	heavy	heavy.030
Old_Church_Slavonic	heavy	heavy.003
Old_Czech	heavy	heavy.003
Old_English	heavy	heavy.019
Old_French	heavy	heavy.013
Old_Frisian	heavy	heavy.021
Old_High_German	heavy	heavy.021
Old_Icelandic	heavy	heavy.003
Old_Irish	heavy	heavy.027
Old_Novgorod	heavy	heavy.003
Old_Occitan	heavy	heavy.013
Old_Polish	heavy	heavy.003
Old_Saxon	heavy	heavy.021
Old_Spanish	heavy	heavy.007
Old_Swedish	heavy	heavy.003
Old_Welsh	heavy	heavy.027
Ossetic_Digor	heavy	heavy.010
Ossetic_Iron	heavy	heavy.010
Pali	heavy	heavy.001
Palula	heavy	heavy.001
Parthian	heavy	heavy.001
Pashai_NorthWest	heavy	heavy.016
Pashto	heavy	heavy.018
Persian_Tehran	heavy	heavy.033
Polabian	heavy	heavy.020
Polish	heavy	heavy.003
Portuguese	heavy	heavy.007
Portuguese_Brazilian	heavy	heavy.007
Punjabi	heavy	heavy.029
Raji_Barzoki	heavy	heavy.033
Romanian	heavy	heavy.001
Russian	heavy	heavy.003
Rusyn	heavy	heavy.003
Rusyn	heavy	heavy.017
Sardinian_Logudoro	heavy	heavy.007
Sardinian_Nuoro	heavy	heavy.001
Sarikoli	heavy	heavy.035
SerboCroat	heavy	heavy.003
Sinhalese	heavy	heavy.029
Slovak	heavy	heavy.003
Slovene	heavy	heavy.003
Slovene_Early_Modern	heavy	heavy.003
Slovene_Kostel	heavy	heavy.003
Sogdian	heavy	heavy.001
Sorbian_Lower	heavy	heavy.003
Sorbian_Upper	heavy	heavy.003
Spanish	heavy	heavy.007
Swedish	heavy	heavy.003
Tocharian_A	heavy	heavy.001
Tocharian_B	heavy	heavy.001
Ukrainian	heavy	heavy.017
Urdu	heavy	heavy.029
Vedic_Early	heavy	heavy.001
Vasivari_Paski	heavy	heavy.026
Wakhi	heavy	heavy.035
Walloon	heavy	heavy.013
Welsh_North	heavy	heavy.027
Yaghnobi	heavy	heavy.016
Albanian_Arberesh	hide	hide.047
Albanian_Gheg	hide	hide.031
Albanian_Standard	hide	hide.031
AngloNorman	hide	hide.052
AngloNorman	hide	hide.018
Armenian_Classical	hide	hide.040
Armenian_Eastern	hide	hide.040
Armenian_Western	hide	hide.036
Assamese	hide	hide.024
Avestan_Younger	hide	hide.027
Bakhtiari	hide	hide.034
Balochi_Sistani	hide	hide.042
Belarusian	hide	hide.014
Bengali	hide	hide.024
Bhojpuri	hide	hide.028
Breton_Gwened	hide	hide.025
Breton_Treger	hide	hide.007
Bulgarian	hide	hide.035
Catalan	hide	hide.029
Czech	hide	hide.014
Dalmatian_Vegliote	hide	hide.019
Danish	hide	hide.012
Delvari	hide	hide.034
Dutch	hide	hide.020
Elfdalian	hide	hide.012
English	hide	hide.046
Faroese	hide	hide.013
Flemish	hide	hide.051
FrancoProvencal	hide	hide.026
French	hide	hide.026
Frisian	hide	hide.043
Friulian	hide	hide.008
Gaelic_Irish	hide	hide.049
Gaelic_Manx	hide	hide.049
Gaelic_Scottish	hide	hide.049
Gawarbati	hide	hide.017
Gawri	hide	hide.017
German	hide	hide.051
German_Bernese	hide	hide.051
Gothic	hide	hide.013
Greek_Ancient	hide	hide.002
Greek_Cappadocian	hide	hide.002
Greek_Cypriot	hide	hide.054
Greek_Italiot	hide	hide.002
Greek_Modern_Std	hide	hide.002
Greek_New_Testament	hide	hide.002
Greek_Pontic	hide	hide.002
Hawrami	hide	hide.003
Hindi	hide	hide.028
Hittite	hide	hide.023
Icelandic	hide	hide.013
Italian	hide	hide.019
Kalasaala_Niseigram	hide	hide.006
Kamviri	hide	hide.053
Kashmiri	hide	hide.033
Kashubian	hide	hide.014
Khotanese	hide	hide.037
Khowar	hide	hide.001
Khwarazmian	hide	hide.021
Kumzari	hide	hide.010
Kurdish_C._Jafi	hide	hide.003
Kurdish_N._Bahdini	hide	hide.003
Kurdish_S._Elami	hide	hide.003
Kurdish_S._Qorveh	hide	hide.003
Katavari_Eastern	hide	hide.053
Ladin	hide	hide.019
Lari	hide	hide.034
Late_Cornish	hide	hide.025
Latgalian	hide	hide.041
Latin	hide	hide.019
Latvian	hide	hide.030
Lithuanian	hide	hide.030
Luxembourgish	hide	hide.020
Macedonian	hide	hide.035
Macedonian_Suho	hide	hide.035
Macedonian_Visoka	hide	hide.035
Magahi	hide	hide.024
Maithili	hide	hide.028
Marathi	hide	hide.038
Mazanderani	hide	hide.016
MeglenoRomanian	hide	hide.019
Middle_Breton	hide	hide.025
Middle_Cornish	hide	hide.009
Middle_Dutch	hide	hide.043
Middle_High_German	hide	hide.009
Middle_Persian	hide	hide.055
Middle_Welsh	hide	hide.025
Milanese	hide	hide.019
Neapolitan	hide	hide.019
Nepali	hide	hide.024
Norwegian_Bokmal	hide	hide.012
Norwegian_Nynorsk	hide	hide.012
Old_Catalan	hide	hide.029
Old_Church_Slavonic	hide	hide.035
Old_Czech	hide	hide.035
Old_English	hide	hide.009
Old_French	hide	hide.018
Old_Frisian	hide	hide.009
Old_High_German	hide	hide.009
Old_Icelandic	hide	hide.013
Old_Irish	hide	hide.009
Old_Occitan	hide	hide.019
Old_Persian	hide	hide.027
Old_Polish	hide	hide.014
Old_Prussian	hide	hide.057
Old_Saxon	hide	hide.009
Old_Spanish	hide	hide.019
Old_Swedish	hide	hide.012
Ossetic_Digor	hide	hide.011
Ossetic_Iron	hide	hide.005
Pali	hide	hide.027
Palula	hide	hide.048
Parthian	hide	hide.021
Pashai_NorthWest	hide	hide.032
Pashto	hide	hide.004
Persian_Tehran	hide	hide.022
Polabian	hide	hide.035
Polish	hide	hide.014
Portuguese	hide	hide.019
Portuguese_Brazilian	hide	hide.019
Punjabi	hide	hide.028
Raji_Barzoki	hide	hide.034
Romanian	hide	hide.019
Russian	hide	hide.050
Rusyn	hide	hide.050
Sardinian_Logudoro	hide	hide.026
Sardinian_Nuoro	hide	hide.026
Sarikoli	hide	hide.044
SerboCroat	hide	hide.035
Sinhalese	hide	hide.015
Slovak	hide	hide.014
Slovak	hide	hide.035
Slovene	hide	hide.035
Slovene_Early_Modern	hide	hide.035
Slovene_Kostel	hide	hide.035
Sogdian	hide	hide.021
Sorbian_Lower	hide	hide.014
Sorbian_Upper	hide	hide.014
Spanish	hide	hide.019
Swedish	hide	hide.012
Tati	hide	hide.034
Tocharian_A	hide	hide.056
Tocharian_B	hide	hide.056
Ukrainian	hide	hide.014
Urdu	hide	hide.028
Vedic_Early	hide	hide.027
Vasivari_Paski	hide	hide.045
Wakhi	hide	hide.039
Walloon	hide	hide.026
Welsh_North	hide	hide.025
Yaghnobi	hide	hide.027
Albanian_Arberesh	hit	hit.024
Albanian_Gheg	hit	hit.010
Albanian_Standard	hit	hit.001
AngloNorman	hit	hit.036
Armenian_Classical	hit	hit.042
Armenian_Eastern	hit	hit.018
Armenian_Western	hit	hit.021
Assamese	hit	hit.002
Avestan_Younger	hit	hit.020
Bactrian	hit	hit.020
Bakhtiari	hit	hit.020
Balochi_Sistani	hit	hit.020
Belarusian	hit	hit.050
Bengali	hit	hit.002
Bhojpuri	hit	hit.002
Breton_Gwened	hit	hit.035
Breton_Treger	hit	hit.035
Bulgarian	hit	hit.050
Catalan	hit	hit.046
Czech	hit	hit.050
Danish	hit	hit.004
Delvari	hit	hit.020
Dutch	hit	hit.004
Elfdalian	hit	hit.004
English	hit	hit.003
Faroese	hit	hit.004
Flemish	hit	hit.032
FrancoProvencal	hit	hit.033
French	hit	hit.027
Frisian	hit	hit.004
Friulian	hit	hit.046
Gaelic_Irish	hit	hit.041
Gaelic_Manx	hit	hit.041
Gaelic_Scottish	hit	hit.041
Gawarbati	hit	hit.031
Gawri	hit	hit.005
German	hit	hit.004
German_Bernese	hit	hit.004
Gothic	hit	hit.004
Greek_Ancient	hit	hit.011
Greek_Cappadocian	hit	hit.031
Greek_Cypriot	hit	hit.008
Greek_Italiot	hit	hit.044
Greek_Modern_Std	hit	hit.044
Greek_New_Testament	hit	hit.011
Greek_Pontic	hit	hit.012
Hawrami	hit	hit.026
Hindi	hit	hit.028
Hittite	hit	hit.034
Icelandic	hit	hit.004
Italian	hit	hit.046
Kalasaala_Niseigram	hit	hit.009
Kamviri	hit	hit.009
Kashmiri	hit	hit.040
Kashubian	hit	hit.050
Khowar	hit	hit.014
Khwarazmian	hit	hit.026
Kumzari	hit	hit.020
Kurdish_C._Jafi	hit	hit.026
Kurdish_N._Bahdini	hit	hit.026
Kurdish_S._Elami	hit	hit.026
Kurdish_S._Qorveh	hit	hit.045
Katavari_Eastern	hit	hit.009
Ladin	hit	hit.033
Lari	hit	hit.020
Late_Cornish	hit	hit.017
Latgalian	hit	hit.023
Latin	hit	hit.036
Latvian	hit	hit.023
Lithuanian	hit	hit.030
Luvian	hit	hit.011
Luxembourgish	hit	hit.007
Macedonian	hit	hit.050
Macedonian_Suho	hit	hit.050
Macedonian_Visoka	hit	hit.050
Magahi	hit	hit.002
Maithili	hit	hit.002
Marathi	hit	hit.002
Mazanderani	hit	hit.020
MeglenoRomanian	hit	hit.052
Middle_Breton	hit	hit.035
Middle_Cornish	hit	hit.017
Middle_Dutch	hit	hit.004
Middle_High_German	hit	hit.004
Middle_Persian	hit	hit.020
Middle_Welsh	hit	hit.013
Milanese	hit	hit.046
Neapolitan	hit	hit.051
Nepali	hit	hit.020
Norwegian_Bokmal	hit	hit.004
Norwegian_Nynorsk	hit	hit.004
Old_Breton	hit	hit.035
Old_Catalan	hit	hit.036
Old_Church_Slavonic	hit	hit.050
Old_Czech	hit	hit.050
Old_English	hit	hit.004
Old_French	hit	hit.036
Old_Frisian	hit	hit.004
Old_High_German	hit	hit.004
Old_Icelandic	hit	hit.004
Old_Irish	hit	hit.025
Old_Occitan	hit	hit.027
Old_Polish	hit	hit.050
Old_Prussian	hit	hit.038
Old_Saxon	hit	hit.004
Old_Spanish	hit	hit.036
Old_Swedish	hit	hit.004
Ossetic_Digor	hit	hit.048
Ossetic_Iron	hit	hit.048
Pali	hit	hit.020
Palula	hit	hit.039
Parthian	hit	hit.020
Pashai_NorthWest	hit	hit.020
Pashto	hit	hit.037
Persian_Tehran	hit	hit.020
Polish	hit	hit.050
Portuguese	hit	hit.033
Portuguese_Brazilian	hit	hit.033
Punjabi	hit	hit.002
Raji_Barzoki	hit	hit.043
Romanian	hit	hit.006
Russian	hit	hit.050
Rusyn	hit	hit.050
Sardinian_Logudoro	hit	hit.046
Sardinian_Nuoro	hit	hit.015
Sarikoli	hit	hit.026
SerboCroat	hit	hit.050
Sinhalese	hit	hit.019
Slovak	hit	hit.050
Slovene	hit	hit.050
Slovene_Early_Modern	hit	hit.050
Slovene_Kostel	hit	hit.050
Sogdian	hit	hit.029
Sorbian_Lower	hit	hit.050
Sorbian_Upper	hit	hit.050
Spanish	hit	hit.046
Swedish	hit	hit.004
Tati	hit	hit.020
Tocharian_A	hit	hit.047
Tocharian_B	hit	hit.047
Ukrainian	hit	hit.050
Urdu	hit	hit.028
Vedic_Early	hit	hit.020
Vasivari_Paski	hit	hit.022
Wakhi	hit	hit.026
Walloon	hit	hit.049
Welsh_North	hit	hit.016
Welsh_North	hit	hit.013
Albanian_Arberesh	horn	horn.006
Albanian_Gheg	horn	horn.006
Albanian_Standard	horn	horn.006
AngloNorman	horn	horn.001
Armenian_Classical	horn	horn.005
Armenian_Eastern	horn	horn.005
Armenian_Western	horn	horn.005
Assamese	horn	horn.001
Avestan_Younger	horn	horn.001
Bakhtiari	horn	horn.007
Balochi_Sistani	horn	horn.009
Belarusian	horn	horn.012
Bengali	horn	horn.001
Bhojpuri	horn	horn.001
Breton_Gwened	horn	horn.001
Breton_Treger	horn	horn.001
Bulgarian	horn	horn.012
Catalan	horn	horn.008
Czech	horn	horn.012
Dalmatian_Vegliote	horn	horn.001
Danish	horn	horn.001
Delvari	horn	horn.007
Dutch	horn	horn.001
Elfdalian	horn	horn.001
English	horn	horn.001
Faroese	horn	horn.001
Flemish	horn	horn.001
FrancoProvencal	horn	horn.001
French	horn	horn.001
Frisian	horn	horn.001
Friulian	horn	horn.001
Gaelic_Irish	horn	horn.002
Gaelic_Manx	horn	horn.002
Gaelic_Scottish	horn	horn.002
Gaulish	horn	horn.011
Gaulish	horn	horn.001
Gawarbati	horn	horn.001
Gawri	horn	horn.001
German	horn	horn.001
German_Bernese	horn	horn.001
Gothic	horn	horn.001
Greek_Ancient	horn	horn.001
Greek_Cappadocian	horn	horn.001
Greek_Cypriot	horn	horn.001
Greek_Italiot	horn	horn.001
Greek_Modern_Std	horn	horn.001
Greek_Mycenaean	horn	horn.001
Greek_New_Testament	horn	horn.001
Greek_Pontic	horn	horn.001
Hawrami	horn	horn.007
Hindi	horn	horn.001
Hittite	horn	horn.001
Icelandic	horn	horn.001
Italian	horn	horn.001
Kalasaala_Niseigram	horn	horn.003
Kamviri	horn	horn.003
Kashmiri	horn	horn.001
Kashubian	horn	horn.012
Khotanese	horn	horn.001
Khowar	horn	horn.001
Khwarazmian	horn	horn.001
Kumzari	horn	horn.004
Kurdish_C._Jafi	horn	horn.007
Kurdish_N._Bahdini	horn	horn.007
Kurdish_S._Elami	horn	horn.007
Kurdish_S._Qorveh	horn	horn.007
Katavari_Eastern	horn	horn.003
Katavari_Ktivi	horn	horn.003
Ladin	horn	horn.001
Lari	horn	horn.007
Late_Cornish	horn	horn.001
Latgalian	horn	horn.012
Latin	horn	horn.001
Latvian	horn	horn.012
Lithuanian	horn	horn.012
Luvian	horn	horn.001
Luxembourgish	horn	horn.001
Macedonian	horn	horn.012
Macedonian_Suho	horn	horn.012
Macedonian_Visoka	horn	horn.012
Magahi	horn	horn.001
Maithili	horn	horn.001
Marathi	horn	horn.001
Mazanderani	horn	horn.007
MeglenoRomanian	horn	horn.001
Middle_Breton	horn	horn.001
Middle_Cornish	horn	horn.001
Middle_Dutch	horn	horn.001
Middle_High_German	horn	horn.001
Middle_Persian	horn	horn.001
Middle_Welsh	horn	horn.001
Milanese	horn	horn.001
Neapolitan	horn	horn.001
Nepali	horn	horn.001
Norwegian_Bokmal	horn	horn.001
Norwegian_Nynorsk	horn	horn.001
Old_Breton	horn	horn.001
Old_Catalan	horn	horn.008
Old_Church_Slavonic	horn	horn.012
Old_Czech	horn	horn.012
Old_English	horn	horn.001
Old_French	horn	horn.001
Old_Frisian	horn	horn.001
Old_High_German	horn	horn.001
Old_Icelandic	horn	horn.001
Old_Irish	horn	horn.002
Old_Occitan	horn	horn.001
Old_Polish	horn	horn.012
Old_Prussian	horn	horn.012
Old_Saxon	horn	horn.001
Old_Spanish	horn	horn.001
Old_Swedish	horn	horn.001
Old_Welsh	horn	horn.001
Ossetic_Digor	horn	horn.001
Ossetic_Iron	horn	horn.001
Pali	horn	horn.001
Palula	horn	horn.001
Pashai_NorthWest	horn	horn.001
Pashto	horn	horn.001
Persian_Tehran	horn	horn.007
Polabian	horn	horn.012
Polish	horn	horn.012
Portuguese	horn	horn.010
Portuguese_Brazilian	horn	horn.010
Punjabi	horn	horn.001
Raji_Barzoki	horn	horn.007
Romanian	horn	horn.001
Russian	horn	horn.012
Rusyn	horn	horn.012
Sardinian_Logudoro	horn	horn.001
Sardinian_Nuoro	horn	horn.001
Sarikoli	horn	horn.001
Sanuviri_Wama	horn	horn.003
SerboCroat	horn	horn.012
Sinhalese	horn	horn.001
Slovak	horn	horn.012
Slovene	horn	horn.012
Slovene_Early_Modern	horn	horn.012
Slovene_Kostel	horn	horn.012
Sogdian	horn	horn.001
Sorbian_Lower	horn	horn.012
Sorbian_Upper	horn	horn.012
Spanish	horn	horn.001
Swedish	horn	horn.001
Tati	horn	horn.007
Tocharian_A	horn	horn.001
Tocharian_B	horn	horn.001
Ukrainian	horn	horn.012
Urdu	horn	horn.001
Vedic_Early	horn	horn.001
Vasivari_Paski	horn	horn.001
Wakhi	horn	horn.001
Walloon	horn	horn.001
Welsh_North	horn	horn.001
Albanian_Arberesh	hot	hot.001
Albanian_Gheg	hot	hot.001
Albanian_Standard	hot	hot.001
AngloNorman	hot	hot.002
Armenian_Classical	hot	hot.001
Armenian_Eastern	hot	hot.009
Armenian_Western	hot	hot.009
Assamese	hot	hot.018
Avestan_Younger	hot	hot.001
Bakhtiari	hot	hot.001
Belarusian	hot	hot.006
Bengali	hot	hot.018
Bhojpuri	hot	hot.018
Breton_Gwened	hot	hot.006
Breton_Treger	hot	hot.006
Bulgarian	hot	hot.006
Catalan	hot	hot.002
Czech	hot	hot.006
Dalmatian_Vegliote	hot	hot.008
Danish	hot	hot.001
Delvari	hot	hot.001
Dutch	hot	hot.001
Elfdalian	hot	hot.001
English	hot	hot.013
Faroese	hot	hot.013
Flemish	hot	hot.001
FrancoProvencal	hot	hot.002
French	hot	hot.002
Frisian	hot	hot.001
Friulian	hot	hot.002
Gaelic_Irish	hot	hot.006
Gaelic_Manx	hot	hot.006
Gaelic_Scottish	hot	hot.006
Gaulish	hot	hot.006
Gawarbati	hot	hot.006
Gawri	hot	hot.006
German	hot	hot.001
German_Bernese	hot	hot.001
Greek_Ancient	hot	hot.001
Greek_Cappadocian	hot	hot.007
Greek_Cypriot	hot	hot.017
Greek_Italiot	hot	hot.003
Greek_Modern_Std	hot	hot.007
Greek_New_Testament	hot	hot.001
Greek_Pontic	hot	hot.001
Hindi	hot	hot.018
Hittite	hot	hot.021
Icelandic	hot	hot.013
Italian	hot	hot.002
Kamviri	hot	hot.006
Kashmiri	hot	hot.006
Kashubian	hot	hot.006
Khotanese	hot	hot.001
Khowar	hot	hot.004
Khwarazmian	hot	hot.001
Kumzari	hot	hot.001
Kurdish_C._Jafi	hot	hot.001
Kurdish_N._Bahdini	hot	hot.001
Kurdish_S._Qorveh	hot	hot.020
Kurdish_S._Qorveh	hot	hot.001
Katavari_Eastern	hot	hot.006
Ladin	hot	hot.002
Lari	hot	hot.001
Late_Cornish	hot	hot.006
Latgalian	hot	hot.022
Latin	hot	hot.002
Latvian	hot	hot.022
Lithuanian	hot	hot.022
Luxembourgish	hot	hot.001
Macedonian	hot	hot.006
Macedonian_Suho	hot	hot.006
Macedonian_Visoka	hot	hot.006
Magahi	hot	hot.018
Maithili	hot	hot.018
Marathi	hot	hot.018
Mazanderani	hot	hot.001
MeglenoRomanian	hot	hot.002
Middle_Breton	hot	hot.006
Middle_Cornish	hot	hot.006
Middle_Dutch	hot	hot.001
Middle_High_German	hot	hot.001
Middle_Persian	hot	hot.001
Middle_Welsh	hot	hot.004
Milanese	hot	hot.002
Neapolitan	hot	hot.015
Nepali	hot	hot.006
Norwegian_Bokmal	hot	hot.001
Norwegian_Nynorsk	hot	hot.001
Old_Catalan	hot	hot.002
Old_Church_Slavonic	hot	hot.006
Old_Czech	hot	hot.006
Old_English	hot	hot.013
Old_French	hot	hot.002
Old_Frisian	hot	hot.001
Old_High_German	hot	hot.001
Old_Icelandic	hot	hot.013
Old_Irish	hot	hot.006
Old_Occitan	hot	hot.002
Old_Persian	hot	hot.001
Old_Polish	hot	hot.006
Old_Saxon	hot	hot.001
Old_Spanish	hot	hot.002
Old_Swedish	hot	hot.013
Old_Swedish	hot	hot.001
Ossetic_Digor	hot	hot.001
Ossetic_Iron	hot	hot.001
Pali	hot	hot.011
Palula	hot	hot.006
Parthian	hot	hot.001
Pashai_NorthWest	hot	hot.006
Pashto	hot	hot.006
Persian_Tehran	hot	hot.001
Polabian	hot	hot.006
Polish	hot	hot.006
Portuguese	hot	hot.002
Portuguese_Brazilian	hot	hot.002
Punjabi	hot	hot.018
Romanian	hot	hot.002
Russian	hot	hot.006
Rusyn	hot	hot.006
Sardinian_Logudoro	hot	hot.002
Sardinian_Nuoro	hot	hot.002
Sarikoli	hot	hot.010
SerboCroat	hot	hot.006
Sinhalese	hot	hot.012
Slovak	hot	hot.006
Slovene	hot	hot.006
Slovene_Early_Modern	hot	hot.019
Slovene_Kostel	hot	hot.006
Sogdian	hot	hot.001
Sorbian_Lower	hot	hot.006
Sorbian_Upper	hot	hot.006
Spanish	hot	hot.002
Swedish	hot	hot.001
Tocharian_A	hot	hot.016
Tocharian_B	hot	hot.016
Ukrainian	hot	hot.006
Urdu	hot	hot.018
Vedic_Early	hot	hot.011
Vasivari_Paski	hot	hot.005
Wakhi	hot	hot.014
Walloon	hot	hot.002
Welsh_North	hot	hot.004
Yaghnobi	hot	hot.001
Albanian_Arberesh	house	house.030
Albanian_Gheg	house	house.030
Albanian_Standard	house	house.030
AngloNorman	house	house.028
Armenian_Classical	house	house.019
Armenian_Eastern	house	house.019
Armenian_Western	house	house.019
Assamese	house	house.014
Avestan_Younger	house	house.019
Bactrian	house	house.013
Bakhtiari	house	house.024
Balochi_Sistani	house	house.003
Belarusian	house	house.019
Bengali	house	house.033
Bhojpuri	house	house.014
Breton_Gwened	house	house.031
Breton_Treger	house	house.031
Bulgarian	house	house.038
Catalan	house	house.021
Czech	house	house.019
Dalmatian_Vegliote	house	house.021
Danish	house	house.035
Delvari	house	house.024
Dutch	house	house.035
Elfdalian	house	house.035
English	house	house.035
Faroese	house	house.035
Flemish	house	house.035
FrancoProvencal	house	house.027
French	house	house.028
Frisian	house	house.035
Friulian	house	house.021
Gaelic_Irish	house	house.031
Gaelic_Manx	house	house.031
Gaelic_Scottish	house	house.031
Gawarbati	house	house.037
Gawri	house	house.023
German	house	house.035
German_Bernese	house	house.035
Gothic	house	house.014
Greek_Ancient	house	house.003
Greek_Cappadocian	house	house.025
Greek_Cypriot	house	house.025
Greek_Italiot	house	house.025
Greek_Modern_Std	house	house.025
Greek_Mycenaean	house	house.003
Greek_New_Testament	house	house.003
Greek_Pontic	house	house.025
Hawrami	house	house.009
Hindi	house	house.014
Hittite	house	house.020
Icelandic	house	house.035
Italian	house	house.021
Kalasaala_Niseigram	house	house.017
Kamviri	house	house.017
Kashmiri	house	house.036
Kashubian	house	house.002
Khotanese	house	house.003
Khowar	house	house.005
Khwarazmian	house	house.015
Kumzari	house	house.024
Kurdish_C._Jafi	house	house.019
Kurdish_N._Bahdini	house	house.007
Kurdish_S._Elami	house	house.019
Kurdish_S._Qorveh	house	house.019
Katavari_Eastern	house	house.017
Katavari_Ktivi	house	house.017
Ladin	house	house.021
Lari	house	house.024
Late_Cornish	house	house.031
Latgalian	house	house.029
Latin	house	house.019
Latvian	house	house.011
Lithuanian	house	house.019
Luvian	house	house.020
Luxembourgish	house	house.035
Macedonian	house	house.038
Macedonian_Suho	house	house.038
Macedonian_Visoka	house	house.038
Magahi	house	house.014
Maithili	house	house.014
Marathi	house	house.014
Mazanderani	house	house.026
MeglenoRomanian	house	house.021
Middle_Breton	house	house.031
Middle_Cornish	house	house.031
Middle_Dutch	house	house.035
Middle_High_German	house	house.035
Middle_Persian	house	house.013
Middle_Welsh	house	house.031
Milanese	house	house.021
Neapolitan	house	house.021
Nepali	house	house.014
Norwegian_Bokmal	house	house.035
Norwegian_Nynorsk	house	house.035
Old_Breton	house	house.031
Old_Catalan	house	house.021
Old_Church_Slavonic	house	house.019
Old_Church_Slavonic	house	house.018
Old_Czech	house	house.019
Old_English	house	house.035
Old_French	house	house.028
Old_Frisian	house	house.035
Old_High_German	house	house.035
Old_Icelandic	house	house.035
Old_Irish	house	house.031
Old_Novgorod	house	house.019
Old_Novgorod	house	house.018
Old_Occitan	house	house.028
Old_Persian	house	house.003
Old_Polish	house	house.019
Old_Prussian	house	house.016
Old_Saxon	house	house.035
Old_Spanish	house	house.021
Old_Swedish	house	house.035
Old_Welsh	house	house.031
Oscan	house	house.012
Ossetic_Digor	house	house.001
Ossetic_Iron	house	house.001
Pali	house	house.014
Palula	house	house.034
Parthian	house	house.013
Pashai_NorthWest	house	house.003
Pashto	house	house.006
Persian_Tehran	house	house.024
Polabian	house	house.022
Polish	house	house.019
Portuguese	house	house.021
Portuguese_Brazilian	house	house.021
Punjabi	house	house.014
Raji_Barzoki	house	house.013
Romanian	house	house.021
Russian	house	house.019
Rusyn	house	house.008
Sardinian_Logudoro	house	house.019
Sardinian_Nuoro	house	house.019
Sarikoli	house	house.013
Sanuviri_Wama	house	house.017
SerboCroat	house	house.038
Sinhalese	house	house.014
Slovak	house	house.019
Slovene	house	house.010
Slovene_Early_Modern	house	house.010
Slovene_Kostel	house	house.010
Sogdian	house	house.024
Sorbian_Lower	house	house.019
Sorbian_Lower	house	house.022
Sorbian_Upper	house	house.010
Sorbian_Upper	house	house.019
Spanish	house	house.021
Swedish	house	house.035
Tati	house	house.013
Tocharian_A	house	house.004
Tocharian_B	house	house.004
Ukrainian	house	house.002
Ukrainian	house	house.019
Urdu	house	house.036
Vedic_Early	house	house.014
Vasivari_Paski	house	house.032
Wakhi	house	house.007
Walloon	house	house.028
Welsh_North	house	house.031
Yaghnobi	house	house.013
Albanian_Arberesh	hunt	hunt.038
Albanian_Gheg	hunt	hunt.033
Albanian_Standard	hunt	hunt.033
AngloNorman	hunt	hunt.027
Armenian_Classical	hunt	hunt.016
Armenian_Eastern	hunt	hunt.016
Armenian_Western	hunt	hunt.016
Assamese	hunt	hunt.029
Avestan_Younger	hunt	hunt.004
Bakhtiari	hunt	hunt.019
Balochi_Sistani	hunt	hunt.012
Belarusian	hunt	hunt.013
Bengali	hunt	hunt.029
Bhojpuri	hunt	hunt.029
Breton_Gwened	hunt	hunt.011
Breton_Treger	hunt	hunt.011
Bulgarian	hunt	hunt.005
Catalan	hunt	hunt.027
Czech	hunt	hunt.005
Dalmatian_Vegliote	hunt	hunt.010
Danish	hunt	hunt.023
Delvari	hunt	hunt.040
Dutch	hunt	hunt.022
Elfdalian	hunt	hunt.023
English	hunt	hunt.006
Faroese	hunt	hunt.023
Flemish	hunt	hunt.022
FrancoProvencal	hunt	hunt.027
French	hunt	hunt.027
Frisian	hunt	hunt.022
Friulian	hunt	hunt.027
Gaelic_Irish	hunt	hunt.024
